a_water,b,err,num_scatters
0.23333333333333334,0.09271535610166441,0.030242258783471112,3
0.23333333333333334,0.16178549736197073,0.2078521326004646,0
0.23333333333333334,0.16178549736197073,0.044703480813688204,1
0.23333333333333334,0.16178549736197073,0.033948752861978855,2
0.23333333333333334,0.16178549736197073,0.03137833584783715,3
0.23333333333333334,0.28231080866430863,0.3308652860321554,0
0.23333333333333334,0.28231080866430863,0.08257198989196207,1
0.23333333333333334,0.28231080866430863,0.04896541926692777,2
0.23333333333333334,0.28231080866430863,0.03958326078865335,3
0.23333333333333334,0.49262383828125506,0.5126869868401026,0
0.23333333333333334,0.49262383828125506,0.18962409409619688,1
0.23333333333333334,0.49262383828125506,0.11560329441953913,2
0.23333333333333334,0.49262383828125506,0.10835119638453096,3
0.23333333333333334,0.8596137257058445,0.7599399572367835,0
0.23333333333333334,0.8596137257058445,0.4626591781010307,1
0.23333333333333334,0.8596137257058445,0.4069210499281054,2
0.23333333333333334,0.8596137257058445,0.5942160589012432,3
0.23333333333333334,1.5,1.0636833685275142,0
0.23333333333333334,1.5,1.0833356976936586,1
0.23333333333333334,1.5,1.5127333645107945,2
0.23333333333333334,1.5,3.676055879468834,3
0.2777777777777778,0.01,0.03493175949131708,0
0.2777777777777778,0.01,0.029141544889429032,1
0.2777777777777778,0.01,0.02916671835492137,2
0.2777777777777778,0.01,0.029166392986694604,3
0.2777777777777778,0.017449698104440144,0.041551860803143346,0
0.2777777777777778,0.017449698104440144,0.029107360941232046,1
0.2777777777777778,0.017449698104440144,0.02918391244387606,2
0.2777777777777778,0.017449698104440144,0.029182174628476318,3
0.2777777777777778,0.030449196393610194,0.05409406487523948,0
0.2777777777777778,0.030449196393610194,0.029011682047620616,1
0.2777777777777778,0.030449196393610194,0.02923585174779122,2
0.2777777777777778,0.030449196393610194,0.029226538572857015,3
0.2777777777777778,0.05313292845913058,0.07714755982747501,0
0.2777777777777778,0.05313292845913058,0.02888621602758004,1
0.2777777777777778,0.05313292845913058,0.02940684311718045,2
0.2777777777777778,0.05313292845913058,0.029355715265172323,3
0.2777777777777778,0.09271535610166441,0.11801282136020119,0
0.2777777777777778,0.09271535610166441,0.030635041093232784,1
0.2777777777777778,0.09271535610166441,0.03004280879448634,2
0.2777777777777778,0.09271535610166441,0.02973615266353756,3
0.2777777777777778,0.16178549736197073,0.18738403386846275,0
0.2777777777777778,0.16178549736197073,0.04009699039821595,1
0.2777777777777778,0.16178549736197073,0.0327216377057443,2
0.2777777777777778,0.16178549736197073,0.030828393025063655,3
0.2777777777777778,0.28231080866430863,0.2982006450979366,0
0.2777777777777778,0.28231080866430863,0.07146865754334483,1
0.2777777777777778,0.28231080866430863,0.04433367167057478,2
0.2777777777777778,0.28231080866430863,0.036081617714356695,3
0.2777777777777778,0.49262383828125506,0.4635889601987908,0
0.2777777777777778,0.49262383828125506,0.16313824818995984,1
0.2777777777777778,0.49262383828125506,0.0955556756336494,2
0.2777777777777778,0.49262383828125506,0.08164146576814015,3
0.2777777777777778,0.8596137257058445,0.6909848556835856,0
0.2777777777777778,0.8596137257058445,0.4011005186496065,1
0.2777777777777778,0.8596137257058445,0.31864012288930177,2
0.2777777777777778,0.8596137257058445,0.41603898253570976,3
0.2777777777777778,1.5,0.973815927549637,0
0.2777777777777778,1.5,0.9476604353728728,1
0.2777777777777778,1.5,1.195610529626725,2
0.2777777777777778,1.5,2.5819860385381594,3
0.32222222222222224,0.01,0.03393743234470555,0
0.32222222222222224,0.01,0.02870285073222895,1
0.32222222222222224,0.01,0.02872808577273417,2
0.32222222222222224,0.01,0.02872785505714182,3
0.32222222222222224,0.017449698104440144,0.03974949257169506,0
0.32222222222222224,0.017449698104440144,0.02870695735706255,1
0.32222222222222224,0.017449698104440144,0.02878353369368001,2
0.32222222222222224,0.017449698104440144,0.028782309259031774,3
0.32222222222222224,0.030449196393610194,0.050806145518554016,0
0.32222222222222224,0.030449196393610194,0.028672947375407775,1
0.32222222222222224,0.030449196393610194,0.02889967501293969,2
0.32222222222222224,0.030449196393610194,0.028893186863710115,3
0.32222222222222224,0.05313292845913058,0.07127778924093602,0
0.32222222222222224,0.05313292845913058,0.028568060246095227,1
0.32222222222222224,0.05313292845913058,0.02916234684518707,2
0.32222222222222224,0.05313292845913058,0.02912769550068533,3
0.32222222222222224,0.09271535610166441,0.1078138080741979,0
0.32222222222222224,0.09271535610166441,0.029568243269702997,1
0.32222222222222224,0.09271535610166441,0.02983130488114485,2
0.32222222222222224,0.09271535610166441,0.029626785471689548,3
0.32222222222222224,0.16178549736197073,0.1702371926189943,0
0.32222222222222224,0.16178549736197073,0.036592190323400504,1
0.32222222222222224,0.16178549736197073,0.03209002165728181,2
0.32222222222222224,0.16178549736197073,0.03067832520498181,3
0.32222222222222224,0.28231080866430863,0.2706651171580606,0
0.32222222222222224,0.28231080866430863,0.06274666975513749,1
0.32222222222222224,0.28231080866430863,0.041356616999561537,2
0.32222222222222224,0.28231080866430863,0.03429846404392302,3
0.32222222222222224,0.49262383828125506,0.421890036990694,0
0.32222222222222224,0.49262383828125506,0.14193025133415496,1
0.32222222222222224,0.49262383828125506,0.08185678610401974,2
0.32222222222222224,0.49262383828125506,0.06567928070229996,3
0.32222222222222224,0.8596137257058445,0.6320531099992819,0
0.32222222222222224,0.8596137257058445,0.35092774288256173,1
0.32222222222222224,0.8596137257058445,0.2593125428872018,2
0.32222222222222224,0.8596137257058445,0.3040625371708396,3
0.32222222222222224,1.5,0.8966156129734556,0
0.32222222222222224,1.5,0.8356356959620995,1
0.32222222222222224,1.5,0.9726054755414884,2
0.32222222222222224,1.5,1.8728651910937362,3
0.3666666666666667,0.01,0.033312456075965814,0
0.3666666666666667,0.01,0.0287248915970907,1
0.3666666666666667,0.01,0.02874882904066438,2
0.3666666666666667,0.01,0.028748658485647286,3
0.3666666666666667,0.017449698104440144,0.03840499974410336,0
0.3666666666666667,0.017449698104440144,0.028753886079858078,1
0.3666666666666667,0.017449698104440144,0.028825690875030296,2
0.3666666666666667,0.017449698104440144,0.028824790992036785,3
0.3666666666666667,0.030449196393610194,0.048185374103857315,0
0.3666666666666667,0.030449196393610194,0.028761261632249305,1
0.3666666666666667,0.030449196393610194,0.02897022828304061,2
0.3666666666666667,0.030449196393610194,0.02896550618580502,3
0.3666666666666667,0.05313292845913058,0.0664468016616761,0
0.3666666666666667,0.05313292845913058,0.02871452448373574,1
0.3666666666666667,0.05313292845913058,0.02925823268561343,2
0.3666666666666667,0.05313292845913058,0.029233488543911286,3
0.3666666666666667,0.09271535610166441,0.09928914488396394,0
0.3666666666666667,0.09271535610166441,0.02917464749848044,1
0.3666666666666667,0.09271535610166441,0.029904176672309143,2
0.3666666666666667,0.09271535610166441,0.02975835627464825,3
0.3666666666666667,0.16178549736197073,0.15575783099632512,0
0.3666666666666667,0.16178549736197073,0.03408645189769708,1
0.3666666666666667,0.16178549736197073,0.03185507336901169,2
0.3666666666666667,0.16178549736197073,0.030785943336490564,3
0.3666666666666667,0.28231080866430863,0.2472514041285884,0
0.3666666666666667,0.28231080866430863,0.05577401633037945,1
0.3666666666666667,0.28231080866430863,0.03941193699808312,2
0.3666666666666667,0.28231080866430863,0.03353421059756481,3
0.3666666666666667,0.49262383828125506,0.3861572353663694,0
0.3666666666666667,0.49262383828125506,0.12466220429240069,1
0.3666666666666667,0.49262383828125506,0.07217859464127435,2
0.3666666666666667,0.49262383828125506,0.055129548646508084,3
0.3666666666666667,0.8596137257058445,0.5810763743837942,0
0.3666666666666667,0.8596137257058445,0.30949003992571267,1
0.3666666666666667,0.8596137257058445,0.21747492229431084,2
0.3666666666666667,0.8596137257058445,0.22847793910189837,3
0.3666666666666667,1.5,0.8298046322953866,0
0.3666666666666667,1.5,0.7421342210391428,1
0.3666666666666667,1.5,0.8089766960351248,2
0.3666666666666667,1.5,1.3910996481717226,3
0.4111111111111111,0.01,0.03296110206009661,0
0.4111111111111111,0.01,0.029016582042323092,1
0.4111111111111111,0.01,0.02903782676889012,2
0.4111111111111111,0.01,0.029037694320348917,3
0.4111111111111111,0.017449698104440144,0.037424845921647305,0
0.4111111111111111,0.017449698104440144,0.02905572890128755,1
0.4111111111111111,0.017449698104440144,0.02911899855930298,2
0.4111111111111111,0.017449698104440144,0.029118301426790442,3
0.4111111111111111,0.030449196393610194,0.04610317183748833,0
0.4111111111111111,0.030449196393610194,0.02908741113018963,1
0.4111111111111111,0.030449196393610194,0.02926930892050593,2
0.4111111111111111,0.030449196393610194,0.029265672197037462,3
0.4111111111111111,0.05313292845913058,0.06245732178923427,0
0.4111111111111111,0.05313292845913058,0.029093445081267814,1
0.4111111111111111,0.05313292845913058,0.029567877880385496,2
0.4111111111111111,0.05313292845913058,0.02954904927316345,3
0.4111111111111111,0.09271535610166441,0.09211063051157847,0
0.4111111111111111,0.09271535610166441,0.029233785878429945,1
0.4111111111111111,0.09271535610166441,0.03020390347745344,2
0.4111111111111111,0.09271535610166441,0.030095468474491616,3
0.4111111111111111,0.16178549736197073,0.14343636613160562,0
0.4111111111111111,0.16178549736197073,0.03256020499487696,1
0.4111111111111111,0.16178549736197073,0.03193915821945402,2
0.4111111111111111,0.16178549736197073,0.031120015843247813,3
0.4111111111111111,0.28231080866430863,0.22715754336143243,0
0.4111111111111111,0.28231080866430863,0.050179251090190245,1
0.4111111111111111,0.28231080866430863,0.03822748115463176,2
0.4111111111111111,0.28231080866430863,0.03344285282002939,3
0.4111111111111111,0.49262383828125506,0.35530592578557496,0
0.4111111111111111,0.49262383828125506,0.11045037360235013,1
0.4111111111111111,0.49262383828125506,0.06524491814764177,2
0.4111111111111111,0.49262383828125506,0.04802194440451656,3
0.4111111111111111,0.8596137257058445,0.5366261341551357,0
0.4111111111111111,0.8596137257058445,0.2749012059728393,1
0.4111111111111111,0.8596137257058445,0.18667141312546065,2
0.4111111111111111,0.8596137257058445,0.1765012735518181,3
0.4111111111111111,1.5,0.7710448950509733,0
0.4111111111111111,1.5,0.6633149402529005,1
0.4111111111111111,1.5,0.6850436593794704,2
0.4111111111111111,1.5,1.0543982089395143,3
0.4555555555555556,0.01,0.03283135939849232,0
0.4555555555555556,0.01,0.02947092167946296,1
0.4555555555555556,0.01,0.029489407555381365,2
0.4555555555555556,0.01,0.029489300412167817,3
0.4555555555555556,0.017449698104440144,0.03674246598848083,0
0.4555555555555556,0.017449698104440144,0.029519792506418143,1
0.4555555555555556,0.017449698104440144,0.029574571059019287,2
0.4555555555555556,0.017449698104440144,0.029574008401345407,3
0.4555555555555556,0.030449196393610194,0.04445798841149428,0
0.4555555555555556,0.030449196393610194,0.029578531965810777,1
0.4555555555555556,0.030449196393610194,0.029734712564096086,2
0.4555555555555556,0.030449196393610194,0.029731792534224036,3
0.4555555555555556,0.05313292845913058,0.05915498509211882,0
0.4555555555555556,0.05313292845913058,0.029640268423669205,1
0.4555555555555556,0.05313292845913058,0.03004488238585012,2
0.4555555555555556,0.05313292845913058,0.03002993073491627,3
0.4555555555555556,0.09271535610166441,0.08603208981553932,0
0.4555555555555556,0.09271535610166441,0.02975906120572711,1
0.4555555555555556,0.09271535610166441,0.030678486214694472,2
0.4555555555555556,0.09271535610166441,0.030595172503719598,3
0.4555555555555556,0.16178549736197073,0.13287413651901878,0
0.4555555555555556,0.16178549736197073,0.03184771146137522,1
0.4555555555555556,0.16178549736197073,0.032253505879367775,2
0.4555555555555556,0.16178549736197073,0.03162222505393087,3
0.4555555555555556,0.28231080866430863,0.2097921163187539,0
0.4555555555555556,0.28231080866430863,0.04565688958798613,1
0.4555555555555556,0.28231080866430863,0.03756656038691628,2
0.4555555555555556,0.28231080866430863,0.03367602811867389,3
0.4555555555555556,0.49262383828125506,0.3284225335306473,0
0.4555555555555556,0.49262383828125506,0.09859970764747757,1
0.4555555555555556,0.49262383828125506,0.060125461185821905,2
0.4555555555555556,0.49262383828125506,0.04377673804164332,3
0.4555555555555556,0.8596137257058445,0.49762842666586604,0
0.4555555555555556,0.8596137257058445,0.24570498032837015,1
0.4555555555555556,0.8596137257058445,0.16298919496476888,2
0.4555555555555556,0.8596137257058445,0.14000844621575279,3
0.4555555555555556,1.5,0.7189565236525057,0
0.4555555555555556,1.5,0.5962223191878472,1
0.4555555555555556,1.5,0.5887036545952524,2
0.4555555555555556,1.5,0.8145052728513428,3
0.5,0.01,0.03288682557362658,0
0.5,0.01,0.03006457396016695,1
0.5,0.01,0.030080316006694013,2
0.5,0.01,0.03008022770497297,3
0.5,0.017449698104440144,0.036306651103095895,0
0.5,0.017449698104440144,0.030126309792414038,1
0.5,0.017449698104440144,0.030172600471148642,2
0.5,0.017449698104440144,0.030172139487736803,3
0.5,0.030449196393610194,0.04317340767513131,0
0.5,0.030449196393610194,0.03021221565868739,1
0.5,0.030449196393610194,0.03034296551561296,2
0.5,0.030449196393610194,0.030340588748097322,3
0.5,0.05313292845913058,0.05641660955171326,0
0.5,0.05313292845913058,0.030327531381761086,1
0.5,0.05313292845913058,0.030665871596443094,2
0.5,0.05313292845913058,0.03065391938228193,3
0.5,0.09271535610166441,0.08085859566679411,0
0.5,0.09271535610166441,0.03049467441939565,1
0.5,0.09271535610166441,0.03130406609417133,2
0.5,0.09271535610166441,0.03124021630821379,3
0.5,0.16178549736197073,0.12374643134860927,0
0.5,0.16178549736197073,0.03176270040560051,1
0.5,0.16178549736197073,0.032758929988970086,2
0.5,0.16178549736197073,0.032273770471597324,3
0.5,0.28231080866430863,0.19468467380825857,0
0.5,0.28231080866430863,0.04203748412391329,1
0.5,0.28231080866430863,0.03731263225767816,2
0.5,0.28231080866430863,0.03415260090482066,3
0.5,0.49262383828125506,0.30478779593451005,0
0.5,0.49262383828125506,0.0886318910253273,1
0.5,0.49262383828125506,0.056348925458388814,2
0.5,0.49262383828125506,0.041161614376567,3
0.5,0.8596137257058445,0.46325636119970703,0
0.5,0.8596137257058445,0.22083790504941997,1
0.5,0.8596137257058445,0.14434983982381633,2
0.5,0.8596137257058445,0.11355725897237487,3
0.5,1.5,0.6725343040838906,0
0.5,1.5,0.5385465237248598,1
0.5,1.5,0.5120937819333363,2
0.5,1.5,0.6415595218729435,3
