a_water,avg_irrad,avg_rad,b,fd_flag,flux,na,ns,num_scatters
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,10,48,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,10,48,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,10,48,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,10,48,3
0.14444444444444446,4.48531327547798,0.45073729065518137,0.017449698104440144,True,2026.5301513671875,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,10,64,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,10,64,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,10,64,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,10,64,3
0.14444444444444446,4.738487814394195,0.4312264911725569,0.017449698104440144,True,2145.941650390625,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,4,72,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,4,72,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,4,72,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,4,72,3
0.14444444444444446,4.584695970562899,0.42747558851541717,0.017449698104440144,True,2063.171142578125,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,6,72,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,6,72,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,6,72,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,6,72,3
0.14444444444444446,4.51548626148709,0.43964036482897206,0.017449698104440144,True,2036.88916015625,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,8,72,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,8,72,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,8,72,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,8,72,3
0.14444444444444446,4.484205335968914,0.4506050614038784,0.017449698104440144,True,2026.100830078125,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.017449698104440144,False,1969.1434326171875,10,72,0
0.14444444444444446,4.45671585356961,4.45671585356961,0.017449698104440144,False,1956.8714599609375,10,72,1
0.14444444444444446,4.456587892827322,4.456587892827322,0.017449698104440144,False,1956.9522705078125,10,72,2
0.14444444444444446,4.456597335351891,4.456597335351891,0.017449698104440144,False,1956.95166015625,10,72,3
0.14444444444444446,4.300839116870968,0.4338718357487709,0.030449196393610194,True,1628.5137939453125,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,8,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,8,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,8,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,8,3
0.14444444444444446,4.423730314696357,0.44655484766088327,0.030449196393610194,True,1727.378662109375,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,16,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,16,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,16,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,16,3
0.14444444444444446,4.502433958202534,0.4511685759337638,0.030449196393610194,True,1985.1295166015625,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,32,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,32,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,32,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,32,3
0.14444444444444446,4.490175625964952,0.44972043535631706,0.030449196393610194,True,2014.3624267578125,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,48,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,48,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,48,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,48,3
0.14444444444444446,4.485054338499219,0.44913694516238045,0.030449196393610194,True,2017.9617919921875,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,64,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,64,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,64,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,64,3
0.14444444444444446,4.733584307384415,0.4299760595820563,0.030449196393610194,True,2136.735595703125,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,4,72,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,4,72,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,4,72,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,4,72,3
0.14444444444444446,4.5812429937366685,0.4262024995190805,0.030449196393610194,True,2054.255615234375,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,6,72,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,6,72,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,6,72,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,6,72,3
0.14444444444444446,4.514128355668076,0.43819723596925786,0.030449196393610194,True,2028.224853515625,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,8,72,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,8,72,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,8,72,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,8,72,3
0.14444444444444446,4.483933849705207,0.44900622182839767,0.030449196393610194,True,2017.526611328125,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.030449196393610194,False,1969.1434326171875,10,72,0
0.14444444444444446,4.456284331457776,4.456284331457776,0.030449196393610194,False,1947.7291259765625,10,72,1
0.14444444444444446,4.455894701280519,4.455894701280519,0.030449196393610194,False,1947.975341796875,10,72,2
0.14444444444444446,4.455944872178755,4.455944872178755,0.030449196393610194,False,1947.9720458984375,10,72,3
0.14444444444444446,4.307111707200679,0.43161820414923935,0.05313292845913058,True,1622.2386474609375,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,8,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,8,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,8,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,8,3
0.14444444444444446,4.41937360677597,0.44323226021175677,0.05313292845913058,True,1714.1187744140625,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,16,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,16,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,16,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,16,3
0.14444444444444446,4.501809857529765,0.4484552982705387,0.05313292845913058,True,1970.492919921875,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,32,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,32,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,32,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,32,3
0.14444444444444446,4.489514245706173,0.44704729568966384,0.05313292845913058,True,1999.63427734375,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,48,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,48,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,48,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,48,3
0.14444444444444446,4.484353705834402,0.44647709226731075,0.05313292845913058,True,2003.2012939453125,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,64,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,64,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,64,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,64,3
0.14444444444444446,4.724781040616373,0.4278630423117147,0.05313292845913058,True,2120.9013671875,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,4,72,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,4,72,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,4,72,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,4,72,3
0.14444444444444446,4.575240958721795,0.4240741841398571,0.05313292845913058,True,2038.9154052734375,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,6,72,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,6,72,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,6,72,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,6,72,3
0.14444444444444446,4.511597038027662,0.4357936590625899,0.05313292845913058,True,2013.3017578125,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,8,72,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,8,72,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,8,72,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,8,72,3
0.14444444444444446,4.483214882109498,0.4463489368827301,0.05313292845913058,True,2002.75634765625,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.05313292845913058,False,1969.1434326171875,10,72,0
0.14444444444444446,4.4555313384000845,4.4555313384000845,0.05313292845913058,False,1931.776123046875,10,72,1
0.14444444444444446,4.454344945821269,4.454344945821269,0.05313292845913058,False,1932.5260009765625,10,72,2
0.14444444444444446,4.45461151849594,4.45461151849594,0.05313292845913058,False,1932.5084228515625,10,72,3
0.14444444444444446,4.31600243256595,0.4279934243137347,0.09271535610166441,True,1611.3201904296875,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,8,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,8,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,8,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,8,3
0.14444444444444446,4.4112206787422625,0.43790355845068346,0.09271535610166441,True,1691.5247802734375,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,16,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,16,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,16,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,16,3
0.14444444444444446,4.500049490932243,0.4440858390335401,0.09271535610166441,True,1945.5057373046875,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,32,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,32,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,32,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,32,3
0.14444444444444446,4.487757172176041,0.4427430349111425,0.09271535610166441,True,1974.498779296875,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,48,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,48,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,48,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,48,3
0.14444444444444446,4.482561610468931,0.4421947898912524,0.09271535610166441,True,1978.01318359375,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,64,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,64,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,64,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,64,3
0.14444444444444446,4.708976445351404,0.42437364248316173,0.09271535610166441,True,2093.927490234375,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,4,72,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,4,72,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,4,72,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,4,72,3
0.14444444444444446,4.564974767023713,0.42061859563403026,0.09271535610166441,True,2012.787841796875,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,6,72,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,6,72,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,6,72,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,6,72,3
0.14444444444444446,4.506883859036892,0.43191300970353597,0.09271535610166441,True,1987.8443603515625,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,8,72,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,8,72,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,8,72,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,8,72,3
0.14444444444444446,4.4814007819713915,0.44207097637150833,0.09271535610166441,True,1977.552001953125,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.09271535610166441,False,1969.1434326171875,10,72,0
0.14444444444444446,4.454217388246945,4.454217388246945,0.09271535610166441,False,1903.9385986328125,10,72,1
0.14444444444444446,4.450604918183714,4.450604918183714,0.09271535610166441,False,1906.221923828125,10,72,2
0.14444444444444446,4.452021296868966,4.452021296868966,0.09271535610166441,False,1906.128662109375,10,72,3
0.14444444444444446,4.326946065061746,0.4224454757998962,0.16178549736197073,True,1592.5076904296875,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,8,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,8,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,8,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,8,3
0.14444444444444446,4.396186998240651,0.42978095563851215,0.16178549736197073,True,1653.746826171875,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,16,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,16,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,16,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,16,3
0.14444444444444446,4.4956341768472345,0.4373760040867375,0.16178549736197073,True,1903.5421142578125,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,32,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,32,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,32,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,32,3
0.14444444444444446,4.483538345594725,0.43613642329943514,0.16178549736197073,True,1932.2982177734375,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,48,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,48,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,48,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,48,3
0.14444444444444446,4.4783703300490085,0.43562382780522513,0.16178549736197073,True,1935.72705078125,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,64,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,64,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,64,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,64,3
0.14444444444444446,4.681235917313606,0.4188306471913082,0.16178549736197073,True,2048.6982421875,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,4,72,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,4,72,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,4,72,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,4,72,3
0.14444444444444446,4.548107609906903,0.4152617797534479,0.16178549736197073,True,1969.0572509765625,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,6,72,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,6,72,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,6,72,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,6,72,3
0.14444444444444446,4.498396817720097,0.4259404633791828,0.16178549736197073,True,1945.132080078125,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,8,72,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,8,72,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,8,72,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,8,72,3
0.14444444444444446,4.477197719076174,0.43550733968200606,0.16178549736197073,True,1935.2388916015625,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.16178549736197073,False,1969.1434326171875,10,72,0
0.14444444444444446,4.451924584897282,4.451924584897282,0.16178549736197073,False,1855.366455078125,10,72,1
0.14444444444444446,4.440924903855149,4.440924903855149,0.16178549736197073,False,1862.3253173828125,10,72,2
0.14444444444444446,4.448450538590607,4.448450538590607,0.16178549736197073,False,1861.820068359375,10,72,3
0.14444444444444446,4.337589171486556,0.414530508952128,0.28231080866430863,True,1560.9063720703125,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,8,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,8,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,8,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,8,3
0.14444444444444446,4.369839074657609,0.4182453785104257,0.28231080866430863,True,1592.668701171875,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,16,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,16,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,16,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,16,3
0.14444444444444446,4.485846735057269,0.4277203418736443,0.28231080866430863,True,1835.0516357421875,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,32,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,32,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,32,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,32,3
0.14444444444444446,4.474542860850765,0.42664049492565465,0.28231080866430863,True,1863.4119873046875,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,48,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,48,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,48,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,48,3
0.14444444444444446,4.469630999865864,0.42618514597352625,0.28231080866430863,True,1866.6947021484375,10,64,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,64,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,64,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,64,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,64,3
0.14444444444444446,4.635735733432778,0.41056491974204307,0.28231080866430863,True,1974.8543701171875,4,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,4,72,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,4,72,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,4,72,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,4,72,3
0.14444444444444446,4.522482666315234,0.4075072229797085,0.28231080866430863,True,1897.9810791015625,6,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,6,72,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,6,72,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,6,72,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,6,72,3
0.14444444444444446,4.48419753837908,0.4173482094845005,0.28231080866430863,True,1875.4822998046875,8,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,8,72,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,8,72,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,8,72,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,8,72,3
0.14444444444444446,4.4685022110071175,0.42608117857266176,0.28231080866430863,True,1866.15966796875,10,72,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.28231080866430863,False,1969.1434326171875,10,72,0
0.14444444444444446,4.447923712270839,4.447923712270839,0.28231080866430863,False,1770.697509765625,10,72,1
0.14444444444444446,4.4144305674389415,4.4144305674389415,0.28231080866430863,False,1793.2003173828125,10,72,2
0.14444444444444446,4.454416468639802,4.454416468639802,0.28231080866430863,False,1789.162109375,10,72,3
0.14444444444444446,4.344060468712627,0.40420981609993406,0.49262383828125506,True,1510.588134765625,10,8,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.49262383828125506,False,1969.1434326171875,10,8,0
0.14444444444444446,4.440942310322265,4.440942310322265,0.49262383828125506,False,1623.1080322265625,10,8,1
0.14444444444444446,4.338958375839655,4.338958375839655,0.49262383828125506,False,1698.843505859375,10,8,2
0.14444444444444446,4.551415178627582,4.551415178627582,0.49262383828125506,False,1673.8922119140625,10,8,3
0.14444444444444446,4.327210905496399,0.4032191950033724,0.49262383828125506,True,1499.3282470703125,10,16,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.49262383828125506,False,1969.1434326171875,10,16,0
0.14444444444444446,4.440942310322265,4.440942310322265,0.49262383828125506,False,1623.1080322265625,10,16,1
0.14444444444444446,4.338958375839655,4.338958375839655,0.49262383828125506,False,1698.843505859375,10,16,2
0.14444444444444446,4.551415178627582,4.551415178627582,0.49262383828125506,False,1673.8922119140625,10,16,3
0.14444444444444446,4.4663467792890374,0.4148553339323649,0.49262383828125506,True,1728.5018310546875,10,32,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.49262383828125506,False,1969.1434326171875,10,32,0
0.14444444444444446,4.440942310322265,4.440942310322265,0.49262383828125506,False,1623.1080322265625,10,32,1
0.14444444444444446,4.338958375839655,4.338958375839655,0.49262383828125506,False,1698.843505859375,10,32,2
0.14444444444444446,4.551415178627582,4.551415178627582,0.49262383828125506,False,1673.8922119140625,10,32,3
0.14444444444444446,4.457144165788933,0.4140133755754296,0.49262383828125506,True,1756.1065673828125,10,48,0
0.14444444444444446,4.457295101353592,4.457295101353592,0.49262383828125506,False,1969.1434326171875,10,48,0
0.14444444444444446,4.440942310322265,4.440942310322265,0.49262383828125506,False,1623.1080322265625,10,48,1
0.14444444444444446,4.338958375839655,4.338958375839655,0.49262383828125506,False,1698.843505859375,10,48,2
0.14444444444444446,4.551415178627582,4.551415178627582,0.49262383828125506,False,1673.8922119140625,10,48,3
